tic__tess_id,tic__ra,tic__dec,tic__Tmag,bjd0,period,morph_coeff,
0255907472, 247.072069, 37.190040, 10.63, 1956.054974, 0.3370433, 0.749,
0157448336, 264.855632, 36.783157, 12.18, 1983.819079, 0.3371420, 0.684,
0162305237, 169.244596, -44.106226, 10.35, 1570.940233, 0.3371859, 0.882,
0198416591, 260.091198, 57.974181, 8.30, 1683.427741, 0.3387332, 0.865,
0219328400, 333.519513, -55.445127, 10.39, 1325.355517, 0.3390354, 0.802,
0034107676, 59.559644, -7.759340, 11.92, 1438.337148, 0.3401500, 0.799,
0164776925, 27.390384, -19.624792, 10.58, 1386.156315, 0.3407947, 0.716,
0274088422, 49.496407, 2.503213, 9.89, 1411.219294, 0.3414905, 0.795,
0230386284, 285.822000, 63.992800, 9.02, 1683.492533, 0.3414933, 0.559,
0155968973, 234.822600, 43.762576, 11.99, 1929.819885, 0.3418805, 0.868,
0198507944, 197.688186, 77.653843, 9.43, 1871.173312, 0.3422844, 0.719,
0284863911, 77.125542, 11.529269, 11.88, 1438.136851, 0.3427999, 0.887,
0018269802, 264.835832, 35.702931, 10.71, 1984.008393, 0.3431555, 0.740,
0166660531, 207.982246, -36.623565, 7.91, 1600.282616, 0.3431742, 0.766,
0141606986, 88.752956, -72.693341, 9.94, 1325.467580, 0.3438411, 0.731,
0241578867, 25.688321, -3.409298, 11.66, 1386.050124, 0.3441001, 0.756,
0382266319, 82.847126, -58.202602, 11.42, 1468.356301, 0.3442883, 0.769,
0028306907, 297.835771, 49.545807, 11.77, 1683.222507, 0.3453998, 0.930,
0156380098, 159.886355, 15.331026, 8.61, 1900.410033, 0.3454378, 0.945,
0023753424, 208.578533, 40.761765, 8.76, 1738.987683, 0.3455705, 0.940,
0115046240, 72.983987, -16.496576, 10.30, 1438.394667, 0.3458225, 0.832,
0035744707, 40.025482, -5.943226, 11.77, 1411.074617, 0.3464465, 0.709,
0063309085, 158.357450, 17.574287, 8.91, 1900.100930, 0.3464973, 0.961,
0356199330, 266.914776, 53.822037, 10.16, 1683.541259, 0.3466258, 0.965,
0139452314, 169.062836, 35.840873, 11.86, 1900.077224, 0.3467611, 0.785,
0139700621, 322.632402, -53.108262, 9.66, 1325.556763, 0.3467937, 0.763,
0115971584, 266.044104, 40.280864, 10.28, 1983.722925, 0.3469337, 0.834,
0311431771, 264.217020, 23.805517, 10.62, 1983.844810, 0.3473144, 0.956,
0029848012, 23.568076, -7.410553, 11.64, 1385.847164, 0.3491737, 0.779,
0380659334, 269.152182, -63.142416, 10.15, 1654.349025, 0.3494674, 0.914,
0284461108, 290.890740, 56.260365, 10.01, 1738.893075, 0.3495299, 0.644,
0021442712, 85.406555, -38.373604, 9.40, 1438.336216, 0.3495390, 0.951,
0229143092, 26.521791, -49.568267, 9.72, 1354.322095, 0.3510340, 0.921,
0319291434, 53.654334, -9.129335, 11.82, 1410.975673, 0.3512605, 0.818,
0456130400, 51.662011, 42.723551, 9.28, 1790.880764, 0.3517059, 0.801,
0363885457, 200.767897, -43.348809, 10.45, 1598.333236, 0.3517662, 0.901,
0156376126, 176.954351, 35.226452, 10.18, 1900.176614, 0.3518407, 0.665,
0279401848, 57.557484, -17.652987, 11.47, 1411.134599, 0.3521565, 0.724,
0298246821, 224.118069, 46.362242, 9.65, 1738.682848, 0.3524517, 0.774,
0159493588, 220.197549, -37.421523, 8.84, 1599.999235, 0.3534062, 0.769,
0137151074, 291.406970, 38.567925, 11.03, 1683.529299, 0.3536262, 0.917,
0274676647, 256.287770, 49.208855, 11.28, 1955.847593, 0.3543320, 0.782,
0055778901, 182.260416, 56.031654, 11.14, 1711.695459, 0.3545554, 0.756,
0388245308, 326.143738, 54.366961, 10.42, 1738.927516, 0.3546867, 0.733,
0271550131, 86.903772, -46.951046, 10.51, 1468.636698, 0.3549805, 0.824,
0157788279, 173.341847, -14.461148, 9.91, 1546.702646, 0.3552452, 0.859,
0410299018, 149.779700, -22.142009, 9.59, 1544.430812, 0.3558795, 0.998,
0231922739, 92.961282, -45.329062, 11.30, 1438.315624, 0.3565535, 0.762,
0040534599, 174.675034, -15.312507, 9.89, 1544.509506, 0.3567582, 0.793,
0252725557, 347.480018, 48.393093, 8.45, 1764.752805, 0.3568422, 0.964,
0206912019, 242.633905, -54.333713, 9.64, 1624.920770, 0.3572646, 0.913,
0003034524, 82.141990, 33.306049, 16.51, 1816.367296, 0.3574713, 0.556,
0071107089, 66.783230, -12.646528, 12.00, 1438.264126, 0.3576366, 0.847,
0235000061, 351.065056, -62.368523, 8.00, 1325.345910, 0.3577153, 0.777,
0235000060, 351.064934, -62.369236, 9.47, 1325.345877, 0.3577154, 0.782,
0260708271, 98.459586, -59.062769, 11.11, 1598.509652, 0.3588283, 0.895,
0467167691, 167.864156, -65.629876, 9.30, 1569.773783, 0.3594030, 0.933,
0432761331, 14.378732, 37.638592, 10.15, 1764.968893, 0.3596190, 0.786,
0009845586, 48.216508, -7.738929, 11.70, 1410.776879, 0.3601126, 0.719,
0272839425, 296.844622, 47.104339, 11.55, 1683.690822, 0.3602724, 0.908,
0032200310, 332.445544, -27.067088, 10.54, 1326.110639, 0.3604377, 0.726,
0010393493, 267.736034, 33.545828, 12.11, 1983.753086, 0.3604604, 0.789,
0022457438, 186.889632, -18.608055, 9.30, 1571.283005, 0.3606758, 0.717,
0402324760, 353.783757, -15.822209, 11.53, 1354.289606, 0.3614124, 0.808,
0190693377, 325.570364, 44.487753, 12.98, 1711.605840, 0.3618034, 0.669,
0406951407, 290.284889, 51.033593, 11.34, 1683.642619, 0.3618184, 0.759,
0404854539, 84.997612, -68.478379, 10.87, 1437.970237, 0.3622144, 0.786,
0207085748, 23.137217, -49.528136, 7.27, 1354.329347, 0.3623789, 0.741,
0401928563, 57.453143, -5.873240, 11.90, 1438.381875, 0.3625976, 0.935,
0147083089, 321.196408, -47.180676, 11.69, 1325.335066, 0.3627438, 0.739,
0410392940, 166.577361, -18.757759, 10.17, 1544.751870, 0.3628327, 0.884,
0251094451, 38.066614, -5.914254, 11.70, 1545.083239, 0.3631129, 0.959,
0251094451, 38.066614, -5.914254, 11.70, 1545.083794, 0.3631136, 0.785,
0233205987, 265.757783, 66.111869, 9.07, 1816.280788, 0.3640697, 0.868,
0446175401, 201.721965, 45.546302, 10.86, 1738.538374, 0.3641392, 0.761,
0376023519, 317.282209, 62.888904, 9.36, 1738.921479, 0.3643775, 0.829,
0106055469, 157.658300, -35.966866, 10.79, 1544.591336, 0.3646438, 0.628,
0198408416, 258.913296, 58.864498, 12.08, 1683.433722, 0.3647341, 0.709,
0345482340, 68.518425, 8.733890, 12.39, 1438.288011, 0.3650700, 0.746,
0352940699, 61.263047, 37.591802, 9.12, 1816.210090, 0.3650807, 0.876,
0382425148, 350.069457, -44.065210, 11.46, 1354.340591, 0.3650911, 0.813,
0047831368, 221.579315, -35.696279, 9.12, 1600.095455, 0.3659521, 0.835,
0164720673, 25.728324, -20.124488, 10.71, 1386.116324, 0.3659915, 0.889,
0292474331, 281.740371, -71.447352, 9.94, 1654.268694, 0.3666917, 0.921,
0232527356, 210.444311, 32.146639, 9.75, 1930.232219, 0.3669901, 0.835,
0201776479, 33.421235, -59.700022, 10.49, 1354.224258, 0.3671508, 0.760,
0448913059, 214.464347, -68.047020, 7.01, 1599.704441, 0.3677722, 0.986,
0155657581, 206.395294, 79.396748, 11.19, 1683.534673, 0.3681396, 0.585,
0239290086, 300.282726, 44.670333, 11.43, 1684.478867, 0.3681596, 0.770,
0123337161, 30.882374, -30.084915, 10.25, 1386.403226, 0.3681651, 0.879,
0318185328, 162.141798, -3.624495, 10.41, 1544.643095, 0.3683055, 0.745,
0147611185, 148.769347, 66.152972, 9.51, 1683.714853, 0.3683311, 0.999,
0441105436, 323.829732, -27.380466, 11.68, 1325.311114, 0.3688966, 0.759,
0120499528, 285.410829, 39.041140, 11.85, 1683.955450, 0.3691510, 0.772,
0165797593, 122.110884, 32.041784, 14.07, 1842.731333, 0.3697210, 0.405,
0424723563, 294.573575, 59.074817, 10.31, 1956.477911, 0.3697875, 0.845,
0193823999, 268.899343, 43.805597, 11.86, 1983.455195, 0.3698731, 0.826,
0198560607, 255.341041, 42.163865, 8.96, 1955.848712, 0.3701469, 0.787,
0405764176, 299.305301, 57.881098, 11.99, 1711.675057, 0.3701756, 0.885,
0157175641, 175.700339, -35.815973, 8.92, 1570.778369, 0.3702377, 0.789,
0233043818, 259.603485, 22.480901, 11.65, 1984.082795, 0.3708289, 0.765,
0241393039, 24.388491, -2.140213, 11.50, 1386.000764, 0.3711218, 0.748,
0468343249, 12.435527, 77.893142, 11.54, 1790.773653, 0.3716205, 0.766,
0291320884, 260.956041, -57.411113, 12.93, 1625.068826, 0.3717522, 0.570,
0349484636, 111.278573, -60.001740, 10.95, 1598.143648, 0.3719685, 0.756,
0162173122, 331.026647, 34.551477, 9.39, 1711.778576, 0.3721521, 0.744,
0232524483, 193.475474, 77.203689, 9.58, 1871.531716, 0.3729870, 1.008,
0461662516, 124.363885, 51.863039, 9.12, 1842.838951, 0.3732551, 0.792,
0286338346, 260.384889, 29.862518, 11.58, 1987.508030, 0.3732684, 0.763,
0158673914, 165.079481, -40.788976, 10.53, 1544.537465, 0.3733744, 0.751,
0141766191, 91.680533, -72.215101, 10.91, 1598.355822, 0.3735113, 1.002,
0390632932, 191.256601, 7.951406, 9.65, 1930.394605, 0.3737141, 0.957,
0053842685, 327.646562, -27.809855, 8.88, 1326.055354, 0.3738842, 0.961,
0160150808, 222.331169, -38.171770, 12.58, 1600.094099, 0.3740459, 0.594,
0188594653, 345.504093, -13.095749, 11.92, 1354.724002, 0.3741055, 0.765,
0117378874, 131.948806, 29.831168, 10.49, 1870.745259, 0.3745944, 0.668,
0318868129, 41.538665, 0.285597, 11.79, 1411.291397, 0.3751679, 0.795,
0420137341, 291.667274, 73.578527, 9.55, 1931.550424, 0.3758511, 0.883,
0082224114, 150.934449, 28.232394, 8.89, 1870.695131, 0.3761241, 0.781,
0229082842, 68.900654, -0.874105, 12.02, 1438.339529, 0.3762035, 0.692,
0428534573, 56.255218, 49.616633, 9.04, 1816.298111, 0.3765313, 0.877,
0089428764, 323.038979, -34.714272, 9.90, 1325.515149, 0.3766095, 0.841,
0459971813, 75.139587, 4.440283, 11.86, 1438.288683, 0.3767230, 0.862,
0033742828, 93.223135, -17.204182, 10.42, 1468.480690, 0.3769712, 0.398,
0167890109, 105.282003, -64.700241, 12.21, 1570.853334, 0.3769767, 0.709,
0257002707, 223.932513, 76.306582, 8.35, 1683.288097, 0.3770863, 1.023,
0148081648, 229.452997, -37.115551, 12.04, 1596.946160, 0.3770891, 0.403,
0396934949, 63.474529, 3.317157, 12.21, 1438.022375, 0.3774342, 0.757,
0322055767, 323.881796, 67.807300, 10.13, 1739.056505, 0.3775009, 0.769,
0148081650, 229.454752, -37.115236, 12.77, 1597.165718, 0.3775014, 0.577,
0365070861, 202.236313, 2.230822, 11.86, 1930.019067, 0.3776547, 0.977,
0365034219, 311.293273, 48.086724, 11.05, 1711.765667, 0.3777057, 0.907,
0038589392, 56.762269, -7.070317, 10.72, 1438.393467, 0.3777198, 0.715,
0335720078, 223.037725, 64.634003, 9.38, 1711.485820, 0.3779939, 0.908,
0121460104, 288.019841, 40.127054, 8.80, 1683.705278, 0.3783745, 0.742,
0184089083, 295.578981, 39.698112, 11.85, 1683.242984, 0.3784421, 0.784,
0024733359, 141.909969, -35.007376, 6.43, 1517.651537, 0.3785419, 0.903,
0141179506, 180.388112, 43.041649, 8.46, 1900.808153, 0.3791582, 0.958,
0333620087, 100.544821, -15.720819, 10.75, 1468.338393, 0.3793248, 0.813,
0330753460, 144.130685, 28.339802, 8.72, 1870.577868, 0.3794957, 0.689,
0147611197, 148.934849, 66.243864, 9.29, 1683.699036, 0.3795969, 0.979,
0336931938, 214.969251, -63.803162, 9.38, 1626.103889, 0.3798720, 0.788,
0340782794, 19.158627, -39.708704, 9.87, 1354.583115, 0.3799152, 0.750,
0387463207, 42.467877, 8.938122, 9.08, 1411.410268, 0.3799213, 0.760,
0418532689, 206.476602, -78.807215, 13.10, 1597.298526, 0.3803666, 0.620,
0353565609, 36.108711, 71.385134, 11.63, 1791.195837, 0.3804039, 0.771,
0174157888, 351.777856, 45.556116, 10.78, 1739.108932, 0.3804571, 0.770,
0437230910, 164.777188, -21.704917, 8.97, 1544.339687, 0.3805170, 0.369,
0458490358, 240.060446, 35.208801, 11.21, 1956.071795, 0.3806750, 0.866,
0276836579, 272.496385, -81.417526, 7.23, 1625.164813, 0.3814965, 0.768,
0141332108, 45.676199, -7.685479, 4.53, 1411.198740, 0.3816202, 0.709,
0040102236, 300.439412, 38.735262, 7.90, 1683.577509, 0.3816918, 0.976,
0057297550, 251.723168, 38.649512, 10.45, 1955.995698, 0.3822356, 1.058,
0069838619, 337.814209, -20.542426, 11.75, 1354.261985, 0.3833245, 0.949,
0239661117, 64.641463, 34.611071, 9.50, 1818.328428, 0.3835300, 0.764,
0011487334, 17.667133, -28.231270, 11.61, 1386.000092, 0.3840273, 0.809,
0022017780, 195.818372, 36.616846, 9.86, 1900.257173, 0.3842047, 0.809,
0164463075, 283.259130, 42.845596, 11.52, 1684.414798, 0.3846784, 0.692,
0149837469, 352.004555, -33.997671, 11.85, 1354.329117, 0.3855918, 0.748,
0275911914, 54.308673, 69.180494, 11.53, 1817.256168, 0.3856278, 0.509,
0047309500, 231.035360, -56.837434, 9.67, 1625.123663, 0.3868075, 0.773,
0322390461, 326.736043, 66.268590, 16.09, 1739.043856, 0.3868962, 0.619,
0186595806, 44.971305, 38.029995, 9.98, 1791.128661, 0.3873824, 0.693,
0143100813, 256.820190, 17.426842, 9.84, 1983.906275, 0.3877488, 0.806,
0254298146, 355.085733, -25.502062, 11.97, 1354.352518, 0.3879395, 0.771,
0284703623, 67.354074, 9.091678, 12.02, 1438.303674, 0.3879463, 0.831,
0452955107, 122.125822, 0.132182, 8.59, 1492.033636, 0.3879922, 0.762,
0001630438, 188.135358, -15.522916, 9.89, 1571.250526, 0.3905231, 0.989,
0288391801, 267.235296, 78.122855, 11.41, 1683.521842, 0.3905846, 0.784,
0419635446, 323.437880, -67.563589, 11.62, 1325.552390, 0.3908187, 0.743,
0355635441, 357.988783, -57.422526, 10.40, 1325.480767, 0.3925830, 0.771,
0158389967, 287.124638, 43.600178, 12.10, 1683.537563, 0.3927173, 0.735,
0350716073, 88.323369, -56.486005, 11.05, 1544.484901, 0.3931603, 0.867,
0405543959, 256.851983, 36.257147, 11.40, 1983.859787, 0.3935661, 0.904,
0193580427, 265.846184, 47.861609, 11.92, 1983.716786, 0.3943040, 0.744,
0159950145, 49.463961, -36.258405, 11.69, 1411.215975, 0.3950963, 0.728,
0121108244, 287.080878, 40.046366, 11.71, 1683.569751, 0.3951054, 0.703,
0198388252, 258.195339, 57.052889, 11.65, 1683.771365, 0.3951610, 0.798,
0152362660, 65.261830, -26.490987, 9.59, 1438.391479, 0.3958655, 0.841,
0093681365, 114.559421, -9.952842, 14.81, 1491.941481, 0.3960371, 0.420,
0339752629, 279.823262, -47.372102, 9.90, 1657.627561, 0.3974210, 0.865,
0013135572, 76.737362, -29.602470, 9.40, 1438.071195, 0.3983886, 0.739,
0066715008, 199.428817, -0.562394, 10.30, 1929.720536, 0.3984963, 0.755,
0257273424, 256.880718, 28.042028, 8.47, 1983.814249, 0.3985663, 0.762,
0118271404, 272.086535, -56.758469, 8.80, 1654.076981, 0.3997520, 0.851,
0118271395, 272.094477, -56.767167, 8.27, 1654.075884, 0.3997855, 0.848,
0044797681, 62.458818, -25.320954, 11.70, 1410.951449, 0.4009503, 0.930,
0066080183, 340.661091, 53.417453, 11.16, 1738.680957, 0.4011578, 0.745,
0024606516, 80.802375, -9.128427, 11.75, 1438.526357, 0.4019809, 0.857,
0129781743, 36.248037, -38.688121, 8.90, 1386.021826, 0.4024900, 0.750,
0332517282, 350.878071, -28.120611, 13.29, 1354.422815, 0.4024930, 0.699,
0075377304, 7.089167, -14.887991, 11.06, 1386.178376, 0.4026334, 0.842,
0229461186, 295.102630, 60.920275, 10.85, 1683.970486, 0.4026659, 0.756,
0137905775, 151.754309, 54.371250, 13.81, 1870.810651, 0.4031699, 0.516,
0198457457, 261.834402, 56.374976, 9.40, 1711.456452, 0.4034692, 0.917,
0011480757, 303.983098, 37.454313, 11.57, 1711.550618, 0.4041670, 0.862,
0302908037, 110.286796, 34.802412, 14.95, 1842.627443, 0.4048561, 0.502,
0242944454, 58.604875, 12.068839, 10.73, 1438.359394, 0.4048724, 0.801,
0193538686, 305.907746, 46.931102, 11.86, 1711.752750, 0.4050058, 0.711,
0021729403, 88.260416, -40.313719, 11.79, 1438.146157, 0.4053460, 0.690,
0255586667, 96.692172, -53.063625, 10.68, 1491.770173, 0.4064729, 0.801,
0011546041, 19.002509, -25.709167, 11.71, 1386.326665, 0.4068856, 0.778,
0219750638, 261.112285, 64.206637, 9.95, 1929.657454, 0.4075024, 0.770,
0018433724, 265.972527, 31.530094, 11.55, 1983.904204, 0.4076033, 0.819,
0027112021, 200.065750, 17.765833, 6.66, 1930.396002, 0.4079911, 0.957,
0445067946, 130.725596, 58.058222, 11.37, 1842.833974, 0.4084367, 0.909,
0123492200, 282.552864, 45.595574, 11.91, 2010.654057, 0.4084753, 0.961,
0182894226, 282.200168, -45.482389, 10.97, 1656.530625, 0.4086712, 0.762,
0422327572, 203.192295, -17.758987, 7.89, 1570.861987, 0.4095596, 0.857,
0235385233, 103.629502, 8.925754, 13.78, 1468.674016, 0.4096560, 0.550,
0453784977, 199.205687, -45.816976, 9.20, 1598.513816, 0.4097216, 0.776,
0320536498, 120.044230, 9.856960, 8.24, 1491.784094, 0.4106313, 0.890,
0115105140, 316.495788, -36.259440, 7.35, 1325.537583, 0.4106860, 0.766,
0171084337, 67.766588, 30.453737, 9.84, 1816.263861, 0.4107993, 0.753,
0093053299, 84.319625, -23.661168, 11.53, 1438.239136, 0.4110905, 0.871,
0177118376, 104.303159, -66.280067, 11.89, 1544.148752, 0.4112904, 0.878,
0023139612, 46.338342, -6.330874, 10.20, 1411.047497, 0.4113067, 0.799,
0310169616, 239.272176, 50.091088, 11.83, 1739.105639, 0.4116638, 0.740,
0119159743, 275.541284, -55.564202, 7.60, 1654.253587, 0.4119512, 0.849,
0240911239, 17.595922, 51.268533, 11.26, 1765.090660, 0.4124257, 0.797,
0394699148, 58.333296, -79.809780, 8.64, 1325.323306, 0.4124419, 0.934,
0202839485, 36.273081, 43.363720, 10.84, 1790.749104, 0.4128560, 0.628,
0237130278, 277.805730, 52.785412, 11.01, 1683.678439, 0.4130443, 0.856,
0120607386, 4.691120, -39.677262, 8.86, 1354.195915, 0.4136144, 0.878,
0001630690, 188.192444, -16.438861, 10.05, 1571.173452, 0.4136605, 0.965,
0013070701, 75.889983, -25.365491, 10.85, 1438.210281, 0.4140761, 0.900,
0193553960, 245.669759, 43.018938, 11.57, 1955.955441, 0.4140905, 0.773,
0286169068, 227.582521, 53.727683, 12.12, 1738.828001, 0.4146188, 0.803,
0088646716, 135.850525, 38.098499, 9.01, 1871.061958, 0.4149777, 0.793,
0436660156, 72.911733, 13.380997, 11.81, 1438.425921, 0.4150278, 0.803,
0055753808, 181.601735, 57.160041, 15.14, 1870.659415, 0.4155585, 0.840,
0055753802, 181.582466, 57.176441, 9.69, 1711.497056, 0.4155664, 0.830,
0031655792, 46.571884, -68.208239, 8.97, 1325.562309, 0.4161053, 0.788,
0067686223, 62.950860, -11.790747, 11.01, 1438.327151, 0.4169261, 0.710,
0317470793, 350.600805, 72.915787, 10.84, 1765.082155, 0.4174331, 0.749,
0272176884, 296.016413, 43.436752, 11.52, 1683.620533, 0.4177289, 0.774,
0176983267, 101.434958, -66.970481, 12.52, 1544.408833, 0.4180924, 0.991,
0150225473, 143.061795, 49.848525, 16.20, 1870.745060, 0.4183780, 0.605,
0140757590, 74.281166, -72.131902, 11.80, 1544.571871, 0.4184041, 0.865,
0229412873, 293.225049, 63.087618, 8.65, 1683.361916, 0.4184052, 0.773,
0053603189, 103.133428, -25.558426, 8.34, 1468.523703, 0.4186371, 0.937,
0418257102, 323.246068, 72.863875, 12.38, 1764.835015, 0.4188147, 0.747,
0255904363, 299.826880, 20.680999, 14.01, 1686.594095, 0.4190036, 0.593,
0159983399, 241.509219, 50.186974, 9.51, 1929.893339, 0.4190329, 0.782,
0364325969, 101.672690, -61.596480, 11.57, 1544.665861, 0.4198945, 0.798,
0260353841, 95.056752, -54.536960, 10.31, 1325.892759, 0.4202732, 0.635,
0357372327, 218.127245, 50.827968, 9.04, 1739.003547, 0.4205147, 0.778,
0167692491, 102.576710, -63.503244, 11.28, 1570.619422, 0.4208575, 0.973,
0008673277, 248.758155, 33.213270, 7.44, 1956.079063, 0.4211697, 0.804,
0154664604, 258.490932, 16.350171, 8.10, 1984.133223, 0.4215231, 0.752,
0121092386, 57.337271, -20.874099, 9.06, 1410.998936, 0.4215599, 0.661,
0393978805, 329.114638, -55.106574, 9.98, 1325.329458, 0.4217724, 0.790,
0123038007, 279.117159, 45.939771, 11.64, 2010.727490, 0.4226879, 0.907,
0011598102, 20.387324, -29.131311, 9.87, 1386.004577, 0.4229058, 0.779,
0043846099, 77.810437, -8.556858, 9.06, 1438.027465, 0.4234074, 0.725,
0422332463, 196.567122, 9.059438, 9.61, 1931.055074, 0.4234490, 0.870,
0057229962, 251.106636, 41.969197, 12.08, 1955.956141, 0.4237741, 0.820,
0158218818, 286.499764, 43.130493, 12.12, 1683.434019, 0.4239216, 0.741,
0219109908, 271.376635, 69.754299, 10.23, 1683.596623, 0.4240272, 0.855,
0377253090, 286.192292, 58.951286, 11.84, 1683.719829, 0.4245313, 0.672,
0323295967, 52.647525, -39.242506, 10.30, 1411.102351, 0.4245370, 0.721,
0345535359, 69.595654, 10.442620, 11.99, 1438.184996, 0.4247954, 0.875,
0306828113, 121.959486, -66.687516, 10.98, 2088.529971, 0.4252819, 0.454,
0219346326, 74.873556, -49.458115, 6.81, 1411.077588, 0.4257389, 0.743,
0008769657, 140.368119, 33.432963, 12.89, 1870.514880, 0.4264695, 0.574,
0423833748, 62.656248, -38.928052, 10.19, 1411.301277, 0.4269438, 0.855,
0123357952, 281.487269, 47.319306, 11.71, 1683.756470, 0.4277815, 0.685,
0423358373, 14.474324, -0.776280, 11.45, 1386.335043, 0.4282947, 0.830,
0360205899, 142.097358, -64.248595, 12.69, 1544.410993, 0.4285519, 0.659,
0355601553, 357.689273, -59.540302, 9.37, 1325.335270, 0.4299469, 0.952,
0399788405, 278.163297, 57.648313, 11.39, 1683.793209, 0.4304368, 0.760,
0419994778, 34.464600, 2.372855, 9.69, 1410.894814, 0.4306794, 0.790,
0379806358, 256.874610, -70.882714, 9.60, 1625.214023, 0.4307893, 0.722,
0229766985, 281.973937, 66.358240, 10.50, 1930.797515, 0.4313565, 0.867,
0377296926, 286.815475, 55.012793, 11.98, 1683.822857, 0.4313879, 0.844,
0018636142, 266.868971, 32.357541, 10.64, 1986.738554, 0.4315181, 0.899,
0248399337, 76.758799, -0.792400, 9.81, 1438.165602, 0.4319151, 0.920,
0335499997, 179.163853, -12.377490, 8.98, 1544.412079, 0.4328032, 0.499,
0302627455, 28.495380, 71.690569, 11.96, 1986.578450, 0.4332015, 0.607,
0142105466, 98.628042, -72.052315, 11.96, 1598.301498, 0.4332051, 0.868,
0272324340, 355.935021, 61.615272, 11.99, 1765.245177, 0.4333571, 0.885,
0415783540, 184.623942, -20.886799, 10.76, 1570.958885, 0.4337532, 0.562,
0034082428, 94.293276, -17.054376, 10.89, 1468.457533, 0.4338925, 0.568,
0079403459, 320.249213, -52.477795, 7.93, 1325.359036, 0.4353347, 0.583,
0350478924, 85.794101, -58.759283, 9.93, 1571.291745, 0.4370846, 0.741,
0141914317, 94.903215, -72.033474, 11.57, 1544.697299, 0.4371692, 0.784,
0386956587, 168.137598, 23.503707, 8.73, 1900.467310, 0.4392298, 0.885,
0243319567, 289.700330, 55.594339, 10.90, 1683.628422, 0.4392638, 0.752,
0142587827, 167.870400, 73.115277, 8.42, 1842.583582, 0.4393982, 0.887,
0022481474, 187.114231, -18.927659, 12.01, 1571.009183, 0.4403005, 0.433,
0233233639, 267.258491, 67.436522, 11.45, 1930.240657, 0.4403065, 0.831,
0286169292, 227.765624, 52.841719, 10.89, 1739.059778, 0.4404348, 0.823,
