col1,TIC,period,morph,RA,DEC,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
19,71266846,0.1336195,0.582,113.422508,67.537668,Gaia DR3 1108037726271701248,113.42263440239,67.5376392224,0.0,0.0,12.0,1636148068921376768,1108037726271701248,1508722634,0.0148,0.0237,1.7596,0.0356,49.4287,10.641,7.007,0.023,-8.009,0.03,0.2177,-0.1091,-0.1266,-0.0708,-0.2866,-0.1447,-0.0472,0.2846,0.0845,0.2073,819,0,812,7,-1.2608,786.15,0.0,0.0,31,true,1.63,,,,,,,,94,28,0.043191,99,0.1545,169.0,0,0,0.968,0,821,7287.10437,94.1591,77.3914,16.03098,0.014297,91,4429.64,188.559,23.492,16.222622,0.046301,90,4420.35,170.795,25.881,15.634254,0.042121,1.214,0,3,0,1,0,0.588367,0.191643,0.396725,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.925814,0.0,9.11E-4,,,,,,,,,,,,,,,,,,,,,,,113.42255289788,67.53767481774,0.375295,0.483821,0.2157,0.202389
20,285019418,0.1366069,0.554,158.470313,58.781867,Gaia DR3 855119196836523008,158.47032143605,58.78187211126,0.0,0.0,32.0,1636148068921376768,855119196836523008,948909116,0.0107,0.0135,1.6958,0.0196,86.713,1.702,0.974,0.014,1.396,0.017,0.4922,-0.1922,-0.2252,-0.1317,-0.1985,-0.1824,-0.136,0.1911,-0.0231,0.315,670,0,669,1,2.29,930.49,0.084,4.9164,31,false,1.702,,,,,,,,77,27,0.025041,79,0.09153,157.6,0,0,1.063,0,655,37561.4147,349.799,107.38,14.250512,0.01048,73,25109.1,752.575,33.3642,14.338966,0.032661,70,19408.6,483.406,40.1496,14.027911,0.027305,1.185,0,1,0,2,0,0.311055,0.088454,0.222601,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999998,,,,,,,,,,,,,,,,,,,,,,,158.47031308797,58.78186590529,0.228547,0.266743,0.3253,0.024215
21,269697721,0.13717,0.682,301.615325,70.659784,Gaia DR3 2251359394856177408,301.6154555673,70.65969500192,0.0,0.0,57.0,1636148068921376768,2251359394856177408,1376758435,0.0273,0.0262,4.5931,0.0282,162.9742,22.438,9.748,0.037,-20.211,0.03,0.0936,-0.0569,0.1774,0.0088,0.2367,-0.1069,-0.1467,-0.3249,-0.1369,0.2046,298,298,296,2,-1.9756,1458.6,0.265,37.464,95,false,,1.646,0.0079,-0.192,-0.161,0.08,-0.085,-0.102,34,26,0.053592,40,0.01704,1.51,0,0,0.918,0,327,1.274483064581E7,8095.88,1574.24,7.924032,0.00284,38,8034990.0,16155.6,497.351,8.076078,0.003543,34,6942930.0,7837.77,885.829,7.644039,0.003973,1.175,0,25,0,22,0,0.43204,0.152047,0.279993,-7.08,0.41,1,16,0,15,248.69,0.64233,0.189892,907.391,4.23,6750.0,3.5,0.0,555,147.8708,3.1989,16,7.538535,0.005517,16,,NOT_AVAILABLE,0.0,0.0,1.0E-6,7056.6,7042.7,7071.4,3.6495,3.6389,3.6578,-0.3685,-0.3851,-0.3369,216.3196,212.9989,220.0962,0.0342,0.026,0.043,0.0307,0.0233,0.0386,0.0164,0.0125,0.0207,A,301.61532475028,70.65978482648,0.585202,0.489655,0.2097,0.356208
22,219788401,0.1371852,0.763,264.50585,63.239012,Gaia DR3 1439459118184411648,264.50588191371,63.23882567138,0.0,0.0,18.0,1636148068921376768,1439459118184411648,355200504,0.0102,0.0116,6.4509,0.0109,594.2754,42.158,3.352,0.015,-42.025,0.014,0.0901,-0.0225,-0.0678,-0.0826,0.2079,-0.0826,-0.2731,0.0637,-0.1586,0.0766,307,307,306,1,0.2472,604.51,0.086,9.7331,31,true,1.446,,,,,,,,36,24,0.021488,40,0.01826,22.05,0,0,1.009,0,329,359955.73157,1383.04,260.264,11.796744,0.004999,35,150339.0,1818.01,82.6945,12.39586,0.013423,33,301949.0,3166.43,95.3594,11.04806,0.011997,1.257,0,0,0,0,0,1.347799,0.599115,0.748684,-21.71,29.57,1,17,2,15,45.713,89.944,0.0,906.742,365.1,4500.0,3.0,0.0,111,,,,10.786898,0.023472,14,,VARIABLE,0.0,0.0,0.999807,4486.0,4471.0,4506.3,4.3506,4.3421,4.3596,0.0951,0.0565,0.1276,154.288,154.0287,154.579,0.0321,0.0121,0.0575,0.0245,0.0092,0.044,0.0128,0.0048,0.0231,MARCS,264.5058488253,63.23901244675,0.244068,0.229094,0.0829,0.672775
23,73764693,0.139296,0.657,155.841228,-37.61664,Gaia DR3 5442024044243183232,155.84104184931,-37.61672943515,0.0,0.0,10.0,1636148068921376768,5442024044243183232,1769645616,0.0193,0.0268,3.5433,0.0389,91.064,38.598,-33.133,0.034,-19.799,0.036,0.1243,-0.0611,-0.0443,0.1446,0.0028,0.1873,-0.0678,0.0487,-0.1303,0.0844,753,753,744,9,12.6478,19537.0,0.4,383.63,31,false,1.854,,,,,,,,85,26,0.051337,95,0.006751,146.3,0,0,1.346,0,816,396398.8785,978.985,404.908,11.692036,0.003845,90,325645.0,2101.56,154.954,11.556681,0.007542,90,136571.0,1258.02,108.561,11.909496,0.010691,1.166,0,0,0,0,0,-0.352816,-0.135355,-0.217461,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,5.0E-5,,,,,,,,,,,,,,,,,,,,,,,155.84122775292,-37.61664144022,0.551912,0.58233,0.0705,0.620839
24,18250189,0.1396417,0.556,22.999417,29.822794,Gaia DR3 303221877895676672,22.99945607214,29.82277690669,0.0,0.0,71.0,1636148068921376768,303221877895676672,985901247,0.0255,0.0217,1.7571,0.0316,55.5642,8.55,7.57,0.032,-3.975,0.025,0.1271,0.1903,-0.3597,-0.0279,-0.1756,-0.1018,-0.6109,0.0862,0.295,0.2188,327,0,327,0,-1.0023,315.38,0.0,0.0,31,true,1.671,,,,,,,,38,16,0.047063,40,0.1994,61.03,0,0,0.96,0,326,14875.43137,194.936,76.3095,15.256193,0.014492,39,9548.8,376.622,25.3538,15.38867,0.042914,39,8129.0,281.545,28.8728,14.972802,0.037794,1.188,0,1,0,1,0,0.415868,0.132477,0.283391,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.430335,0.0,4.5E-4,,,,,,,,,,,,,,,,,,,,,,,22.99941729199,29.82279457399,0.51913,0.41317,0.2146,0.136669
25,32008233,0.1416123,0.588,116.7312,-9.575143,Gaia DR3 3040914949554883328,116.73118220019,-9.57519100935,0.0,0.0,129.0,1636148068921376768,3040914949554883328,11293431,0.0135,0.0128,2.2763,0.021,108.1744,11.528,-3.854,0.018,-10.865,0.015,-0.27,0.0245,-0.091,0.0937,-0.1027,0.0488,-0.0016,0.4573,-0.3021,-0.3523,336,0,334,2,0.8724,505.92,0.089,5.5172,31,false,1.713,,,,,,,,38,19,0.028234,40,0.03225,94.88,0,0,1.033,0,349,69948.08217,163.203,428.595,13.575427,0.003743,39,47936.1,349.524,137.147,13.636886,0.008394,37,33664.2,242.944,138.568,13.429974,0.008699,1.167,0,0,0,0,0,0.206912,0.061459,0.145453,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999981,,,,,,,,,,,,,,,,,,,,,,,116.73119957082,-9.57514272105,0.286045,0.248292,-0.3575,0.184022
26,88459699,0.1451026,0.463,105.527455,62.162236,Gaia DR3 1099227339598287616,105.52743273231,62.16222155642,0.0,0.0,31.0,1636148068921376768,1099227339598287616,1464062885,0.0126,0.014,5.8369,0.0208,280.2812,3.908,-2.378,0.018,-3.101,0.02,0.1921,-0.1631,-0.1602,-0.1016,-0.0902,-0.1457,-0.1773,0.3124,0.1455,-0.0661,482,482,472,10,10.2667,2851.0,0.165,52.999,95,false,,1.5516,0.0041,0.172,-0.152,0.066,0.017,0.236,55,22,0.02752,57,0.01914,156.8,0,0,1.354,0,476,785499.14781,300.63,2612.84,10.949503,0.002786,48,427940.0,292.319,1463.95,11.260085,0.002887,48,514972.0,276.254,1864.13,10.468435,0.003824,1.2,0,0,0,0,0,0.79165,0.310582,0.481068,5.96,0.35,1,22,5,13,71.465,0.63756,0.151808,889.513,4.78,5500.0,3.5,0.0,333,7.8125,5.1278,15,10.286311,0.008185,15,,NOT_AVAILABLE,0.0,0.0,0.999527,5849.7,5842.2,5857.1,4.4842,4.4764,4.4916,-0.124,-0.1316,-0.117,167.3093,166.6531,168.0163,0.0684,0.0641,0.0727,0.0577,0.054,0.0614,0.031,0.029,0.0329,MARCS,105.52745536535,62.16223533954,0.296683,0.316282,-0.054,0.06407
27,440666925,0.1463486,0.524,7.524201,26.290677,Gaia DR3 2807841432470056448,7.52414733678,26.29062859674,0.0,0.0,65.0,1636148068921376768,2807841432470056448,409740857,0.0211,0.0157,1.3873,0.026,53.3058,15.449,-10.926,0.029,-10.922,0.024,0.3478,0.0353,0.0738,-0.0123,-0.041,0.0048,-0.2308,-0.1131,0.0688,0.279,364,0,363,1,1.3067,443.59,0.063,1.2346,31,false,1.692,,,,,,,,43,20,0.042875,46,0.1008,60.96,0,0,1.048,0,363,21659.25345,190.376,113.771,14.848258,0.009933,46,14532.5,382.846,37.9592,14.932691,0.028739,46,11599.3,291.835,39.7461,14.586817,0.027577,1.206,0,46,0,46,0,0.345874,0.084433,0.261441,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.12191,0.0,1.63E-4,,,,,,,,,,,,,,,,,,,,,,,7.52420149906,26.29067713776,0.465908,0.393995,0.2779,0.245689
28,248394273,0.1485855,0.725,76.533256,-1.828645,Gaia DR3 3226875626033973376,76.5337303991,-1.8287307788,0.0,0.0,80.0,1636148068921376768,3226875626033973376,567608420,0.0267,0.0159,18.3476,0.0361,508.8777,108.093,106.421,0.039,-18.939,0.026,0.2046,-0.0248,-0.0889,-0.0516,0.1009,0.1086,-0.3179,0.1823,-0.01,-0.4255,613,0,605,8,3.0026,835.47,0.148,4.9032,31,false,1.225,,,,,,,,70,22,0.057665,74,0.02775,3.911,0,0,1.087,0,619,12897.66656,8.42389,1531.08,15.411089,0.002845,70,1629.33,11.0104,147.981,17.30852,0.00785,69,17950.7,25.0353,717.019,14.112689,0.004071,1.518,0,9,0,5,0,3.19583,1.89743,1.2984,91.72,4.32,2,30,7,13,8.4169,,,955.584,,3400.0,4.5,0.0,101,,,,13.429108,0.054193,26,,NOT_AVAILABLE,0.0,0.0,0.999906,,,,,,,,,,,,,,,,,,,,,,,76.53325716495,-1.82864660236,0.630277,0.426493,-0.4198,1.734675
29,248394276,0.1486144,0.689,76.533529,-1.831013,Gaia DR3 3226875591674235264,76.53400020658,-1.8310868801,0.0,0.0,80.0,1636148068921376768,3226875591674235264,191430727,0.0252,0.0152,18.3521,0.0347,528.5883,107.109,105.805,0.036,-16.663,0.025,0.1957,-0.034,-0.1696,-0.0476,0.1012,0.0844,-0.3348,0.2268,-0.0193,-0.4252,633,0,631,2,1.3272,703.75,0.031,0.19113,31,true,1.252,,,,,,,,72,22,0.053571,77,0.02384,176.0,0,0,1.037,0,645,10711.85464,17.7318,604.102,15.612705,0.00329,71,1809.09,21.385,84.5962,17.194893,0.013134,74,14171.7,69.8257,202.958,14.36934,0.00655,1.492,0,9,0,2,0,2.825553,1.582188,1.243365,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.992964,3155.9,3153.3,3161.5,5.08,5.0739,5.0825,-0.3683,-0.3735,-0.3565,55.0194,54.7713,55.6843,0.0397,0.0201,0.0763,0.0247,0.0125,0.0476,0.017,0.0086,0.0327,MARCS,76.53352972382,-1.83101282364,0.583074,0.402984,-0.4169,1.716212
30,142047616,0.1487238,0.547,76.701172,83.323126,Gaia DR3 570311497303401984,76.70119127771,83.32314148594,0.0,0.0,150.0,1636148068921376768,570311497303401984,1757529080,0.0188,0.0201,1.2997,0.0218,59.5213,3.463,0.456,0.029,3.433,0.023,-0.1167,-0.0587,-0.1748,0.2108,0.0681,0.3006,-0.0846,0.1937,0.0632,0.1243,319,0,319,0,0.681,359.6,0.0,0.0,31,true,1.678,,,,,,,,37,22,0.041649,45,0.08832,84.36,1,0,1.026,0,385,16524.06374,212.213,77.8654,15.142075,0.014213,41,10608.9,445.071,23.8364,15.274366,0.045635,41,8679.43,341.146,25.442,14.901668,0.042842,1.167,0,3,0,3,0,0.372699,0.132292,0.240407,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.318188,0.0,2.38E-4,,,,,,,,,,,,,,,,,,,,,,,76.70117386303,83.32312622674,0.471881,0.375061,0.098,0.05633
31,358022169,0.1516228,0.553,193.655647,-80.072869,Gaia DR3 5784662791222630656,193.65653882848,-80.07280958834,0.0,0.0,53.0,1636148068921376768,5784662791222630656,83272158,0.0099,0.0095,10.5579,0.0114,925.8486,37.133,34.582,0.011,13.526,0.013,0.1285,-0.1542,-0.3838,-0.1206,0.0703,-0.0374,0.1068,0.1748,0.3817,0.226,337,337,334,3,-2.6318,554.97,0.064,5.6993,31,true,1.556,,,,,,,,38,23,0.020018,46,0.03634,86.33,0,0,0.898,0,368,2195139.09,366.179,5994.71,9.833712,0.002761,39,1178000.0,477.503,2467.0,10.160677,0.002825,36,1458460.0,353.447,4126.39,9.338158,0.003789,1.201,0,0,0,0,0,0.822519,0.326965,0.495554,-18.91,0.34,1,16,8,14,103.63,3.0012,1.49E-4,902.727,3.35,5500.0,3.5,-0.25,444,5.8192,1.8203,7,9.155826,0.008192,7,,NOT_AVAILABLE,0.0,0.0,0.999324,5670.9,5667.8,5674.1,4.4174,4.4163,4.4193,-0.2701,-0.2734,-0.2667,94.5127,94.4088,94.6147,0.0235,0.0212,0.0259,0.0196,0.0177,0.0216,0.0105,0.0095,0.0116,MARCS,193.65564729249,-80.07286970093,0.186326,0.215111,0.2303,0.593379
33,355544723,0.1545267,0.539,320.360559,-54.076286,Gaia DR3 6463668670854493952,320.36056193129,-54.07629599817,0.0,0.0,128.0,1636148068921376768,6463668670854493952,79091987,0.0126,0.0124,1.8926,0.0172,110.3299,2.47,0.376,0.016,-2.441,0.015,-0.0781,0.2902,0.1849,-0.2163,-0.1913,-0.203,-0.209,-0.0277,0.0039,-0.0782,387,0,385,2,0.7732,566.65,0.081,4.6411,31,false,1.716,,,,,,,,45,23,0.022496,48,0.006569,37.69,0,0,1.027,0,376,63259.1055,608.615,103.939,13.684559,0.010803,41,44896.3,1042.41,43.0697,13.708016,0.025363,43,30035.6,940.227,31.945,13.553805,0.034197,1.185,0,0,0,0,0,0.154211,0.023458,0.130754,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999927,,,,,,,,,,,,,,,,,,,,,,,320.36055908223,-54.07628514897,0.247363,0.245858,-0.0569,0.036522
34,276252961,0.1558772,0.542,125.65021,51.090149,Gaia DR3 1028258463932870656,125.65013126015,51.09010229577,0.0,0.0,78.0,1636148068921376768,1028258463932870656,127910824,0.0229,0.0185,1.3286,0.0321,41.3283,15.218,-9.476,0.03,-11.907,0.026,0.096,-0.2906,-0.1809,0.0912,-0.0502,0.0584,-0.0069,0.4553,0.0574,-0.0168,302,0,302,0,0.1562,317.67,0.0,0.0,31,false,1.661,,,,,,,,34,18,0.042983,36,0.1138,166.4,0,0,1.005,0,295,16169.30353,236.742,68.2992,15.165639,0.016134,33,10346.8,475.863,21.7433,15.301524,0.050012,33,8830.85,376.034,23.4842,14.88289,0.046387,1.186,0,0,0,1,0,0.418634,0.135885,0.282749,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.171569,0.0,2.1E-4,,,,,,,,,,,,,,,,,,,,,,,125.65019831466,51.09015521649,0.478532,0.411939,-0.0234,0.244885
35,341525754,0.1567088,0.61,177.018021,25.859025,Gaia DR3 4005715271683253632,177.01812121224,25.85903707568,0.0,0.0,89.0,1636148068921376768,4005715271683253632,984879605,0.1031,0.0874,1.6851,0.1253,13.4517,27.19,-15.869,0.136,-22.079,0.11,0.0052,-0.1746,0.2138,0.125,-0.3943,0.0052,0.1471,0.1738,-0.3921,-0.1743,225,0,223,2,2.8899,302.65,0.477,3.8039,95,false,,1.3729,0.0254,-0.055,0.073,0.054,-0.011,0.058,26,14,0.195019,27,0.02395,113.6,6,0,1.14,0,223,1900.83839,3.83275,495.946,17.490004,0.003519,24,729.224,35.455,20.5676,18.18139,0.052862,24,2740.3,112.522,24.3536,16.1534,0.044742,1.825,0,14,0,15,0,2.02799,0.691387,1.336603,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.003909,0.996065,,,,,,,,,,,,,,,,,,,,,,,177.01819958673,25.85913520617,2.152123,1.753948,-0.1833,0.327538
36,193537392,0.1647381,0.537,305.877163,46.524844,Gaia DR3 2083145484587589632,305.8771706336,46.52483504834,0.0,0.0,129.0,1636148068921376768,2083145484587589632,793154051,0.0375,0.0362,0.8606,0.0398,21.6066,2.341,1.196,0.05,-2.012,0.044,-0.158,0.1379,-0.3662,0.1422,0.1166,0.1165,-0.333,-0.213,-0.0016,-0.2133,372,0,372,0,0.0783,383.56,0.0,0.0,31,false,1.565,,,,,,,,42,26,0.07468,48,0.06129,140.6,0,0,1.002,0,401,4545.08936,56.0741,81.0551,16.54351,0.013675,45,2540.13,88.2337,28.7887,16.826403,0.037817,46,3168.76,102.667,30.8646,15.99567,0.03538,1.256,0,0,0,2,0,0.830732,0.282892,0.54784,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.00359,0.0,0.996395,5749.4,5717.0,5781.7,4.6551,4.639,4.6679,-4.091,-4.1369,-4.0412,1332.8634,1315.9434,1358.6428,0.0857,0.0655,0.1094,0.0725,0.0553,0.0926,0.0401,0.0305,0.0512,MARCS,305.87716290563,46.52484399098,0.809534,0.712232,-0.2184,0.037363
37,116503129,0.1712539,0.783,233.920784,45.74326,Gaia DR3 1400700641814408960,233.92082672175,45.74326104251,0.0,0.0,40.0,1636148068921376768,1400700641814408960,1685614450,0.0413,0.0427,1.6372,0.0479,34.1453,6.761,6.759,0.053,0.163,0.059,0.1776,-0.0905,0.1834,0.114,-0.1247,0.0942,-0.084,-0.1708,-0.1249,0.2679,388,388,388,0,74.5044,14655.0,0.546,399.99,31,false,1.589,,,,,,,,44,29,0.089024,52,0.01175,63.91,0,0,4.67,0,401,240876.1624,1077.98,223.451,12.232882,0.005586,47,135263.0,1946.53,69.4893,12.510597,0.015872,47,150083.0,2042.89,73.4663,11.807065,0.015254,1.185,0,0,0,0,0,0.703532,0.277715,0.425817,0.96,14.28,1,24,4,20,30.716,53.935,0.0,949.266,258.58,6250.0,4.5,0.0,101,135.4643,107.5617,11,11.624591,0.030506,20,,VARIABLE,0.0,0.0,0.999798,6030.7,6023.7,6040.0,4.1069,4.0894,4.1245,-0.434,-0.4587,-0.4089,589.8842,571.5924,607.553,0.0022,5.0E-4,0.0067,0.0018,4.0E-4,0.0057,0.001,2.0E-4,0.0031,MARCS,233.92078367855,45.74326031822,0.849385,0.952151,0.2593,0.107398
39,229741985,0.1739313,0.675,279.769544,71.341063,Gaia DR3 2265748153772929408,279.76940420154,71.3410112355,0.0,0.0,136.0,1636148068921376768,2265748153772929408,1710525966,0.0118,0.0118,3.2781,0.012,273.532,15.435,-10.052,0.015,-11.713,0.015,-0.0047,0.0076,-0.0679,0.006,0.2039,-0.0241,-0.1772,-0.1715,-0.0161,-0.0492,362,362,358,4,3.7707,1209.7,0.113,19.057,31,true,1.622,,,,,,,,41,28,0.021036,47,0.01397,135.7,0,0,1.144,0,345,1206345.01459,220.16,5479.4,10.483688,0.002762,44,725770.0,364.022,1993.76,10.686544,0.002843,42,697573.0,188.586,3698.97,10.138922,0.003791,1.18,0,0,0,0,0,0.547623,0.202856,0.344767,-47.69,0.47,1,22,5,19,84.305,0.3546,0.461473,982.403,6.26,7000.0,4.5,0.0,555,13.1232,4.8481,15,10.000339,0.008566,16,,NOT_AVAILABLE,0.0,0.0,0.99885,6723.0,6712.6,6733.3,4.1371,4.1329,4.1418,-0.2755,-0.2886,-0.2653,305.0963,303.6871,306.4243,0.0611,0.0559,0.0664,0.0538,0.0492,0.0585,0.029,0.0265,0.0316,MARCS,279.76954384492,71.34106329431,0.238215,0.238861,-0.0476,0.246278
40,157847499,0.1752063,0.619,167.380534,43.593,Gaia DR3 778802330974928896,167.38042781122,43.59317627893,0.0,0.0,129.0,1636148068921376768,778802330974928896,607551363,0.0296,0.0295,4.1975,0.0407,103.0889,43.934,-17.554,0.04,40.274,0.036,-0.0153,-0.1229,-0.3846,-0.0746,-0.3262,-0.2031,-0.0549,0.3755,-0.214,-0.0855,251,251,248,3,21.2987,2928.9,0.279,85.45,31,true,1.588,,,,,,,,28,18,0.059257,31,0.03115,109.3,45,0,2.106,0,257,786695.4247,484.96,1622.19,10.94785,0.002835,27,454207.0,258.851,1754.71,11.195409,0.002858,25,503220.0,309.185,1627.57,10.493501,0.003838,1.217,0,0,0,0,0,0.701908,0.247559,0.45435,28.21,0.8,1,10,2,9,43.199,-0.14856,0.731644,912.997,6.84,6500.0,4.5,0.5,444,,,,10.301346,0.014773,8,,NOT_AVAILABLE,0.0,0.0,0.999751,6124.9,6111.7,6139.5,4.1623,4.1485,4.1741,-0.784,-0.799,-0.7679,240.1515,237.3871,243.6831,0.0618,0.0544,0.0698,0.0531,0.0467,0.06,0.0289,0.0254,0.0326,MARCS,167.38053553413,43.5929972812,0.654554,0.577048,-0.0701,0.692371
41,233169434,0.1757517,0.926,215.171589,68.455952,Gaia DR3 1673723161542309248,215.17168128248,68.45596721248,0.0,0.0,98.0,1636148068921376768,1673723161542309248,950780582,0.013,0.0106,2.2426,0.0122,183.9282,8.387,7.679,0.016,3.373,0.013,-0.0597,-0.0341,-0.3397,0.092,-0.0569,0.0698,0.0287,-0.0841,-0.1051,-0.1175,330,330,329,1,-0.045,837.76,0.097,12.066,31,true,1.653,,,,,,,,37,27,0.022947,42,0.03431,74.29,0,0,0.997,0,362,3284876.39414,1107.83,2965.14,9.39607,0.00278,40,2084440.0,2793.44,746.189,9.54107,0.003147,40,1766460.0,1148.91,1537.51,9.130136,0.003845,1.172,0,0,0,0,0,0.410934,0.145,0.265934,-13.86,1.31,1,15,8,14,108.2,0.63705,0.20894,950.088,13.71,7000.0,3.5,0.25,555,,,,9.035154,0.019486,4,,VARIABLE,0.0,0.0,0.997667,7401.1,7232.9,7538.4,3.6724,3.6427,3.7241,-0.2478,-0.3142,-0.2263,445.2972,426.1629,459.6633,0.1571,0.0774,0.2152,0.1422,0.0698,0.1955,0.0761,0.0373,0.1045,MARCS,215.17158834661,68.4559522202,0.25993,0.206787,-0.1237,0.133724
42,298498697,0.1804254,0.808,263.36657,26.929985,Gaia DR3 4594961454434214144,263.36661776023,26.92983451386,0.0,0.0,5.0,1636148068921376768,4594961454434214144,576415522,0.0079,0.0101,4.0179,0.0116,346.9572,35.209,9.697,0.01,-33.848,0.013,0.0436,-0.0587,-0.1496,-0.0357,-0.0965,-0.0286,-0.2288,-0.0222,0.1331,0.074,524,524,520,4,-1.6898,1569.0,0.098,19.42,31,true,1.581,,,,,,,,60,30,0.018812,66,0.005207,140.5,0,0,0.947,0,543,693302.54891,5091.21,136.177,11.08506,0.008436,57,396839.0,9287.26,42.7293,11.342008,0.025562,55,470837.0,10463.3,44.9991,10.565719,0.024422,1.252,0,0,0,0,0,0.776289,0.256948,0.519341,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999245,5873.3,5852.6,5894.8,4.1175,4.1127,4.1227,-0.4212,-0.4508,-0.3938,246.6026,245.8561,247.2952,0.1242,0.1082,0.1395,0.105,0.0916,0.1181,0.0568,0.0494,0.0638,MARCS,263.3665694208,26.92998494773,0.165623,0.216722,0.0756,0.56302
43,326242641,0.1824645,0.813,41.279936,-18.132505,Gaia DR3 5129405572471074944,41.27995216364,-18.13259884781,0.0,0.0,14.0,1636148068921376768,5129405572471074944,1263011631,0.016,0.0169,3.5053,0.0233,150.2528,21.402,3.366,0.021,-21.136,0.018,0.0319,0.2048,-0.0515,0.1456,-0.468,0.2457,-0.0369,-0.2413,-0.0149,-0.0089,251,251,249,2,-1.6855,822.23,0.124,18.607,95,false,,1.5886,0.005,-0.286,-0.229,0.146,-0.07,-0.083,29,16,0.029654,30,0.01846,83.55,0,0,0.923,0,248,803249.19006,8768.82,91.6028,10.925241,0.012169,28,475711.0,15817.8,30.0744,11.145185,0.036209,26,512855.0,17199.0,29.8189,10.47291,0.036607,1.231,0,3,0,3,0,0.672276,0.219944,0.452332,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,0.0,0.0,0.999605,6121.1,6107.8,6136.5,4.0037,3.9964,4.0111,-1.178,-1.2209,-1.1306,283.3589,281.5543,285.1803,0.0045,0.001,0.0106,0.0039,8.0E-4,0.0091,0.0021,4.0E-4,0.005,A,41.27993642003,-18.13250491053,0.332544,0.294228,-0.0298,0.342348
44,155657579,0.1840702,0.602,206.479551,79.387175,Gaia DR3 1715287999607537408,206.47695152445,79.38744004464,0.0,0.0,71.0,1636148068921376768,1715287999607537408,275766595,0.0181,0.0158,16.5765,0.0182,911.2739,123.176,-107.681,0.025,59.809,0.023,0.1086,-0.1397,-0.0681,0.0187,-0.063,-0.005,-0.0255,0.0485,-0.1462,0.0992,314,0,313,1,4.2014,412.43,0.089,2.6821,31,true,1.262,,,,,,,,36,24,0.035234,40,0.007217,11.21,0,0,1.173,0,338,30249.56433,19.497,1551.5,14.485569,0.002843,36,5312.53,23.6903,224.249,16.02529,0.005588,34,38506.7,47.7642,806.183,13.284056,0.004012,1.449,0,2,0,0,0,2.741234,1.539721,1.201513,-3.71,3.33,2,10,1,9,8.3126,,,909.367,,3400.0,4.5,-0.5,111,,,,12.689341,0.100625,10,,NOT_AVAILABLE,0.0,0.0,1.0E-6,,,,,,,,,,,,,,,,,,,,,,,206.47955009673,79.38717421777,0.400959,0.368158,0.0982,1.969972
