,TIC,period,morph,RA,DEC
1504,179238861,1.1654195,0.566,158.998912,-23.16607
1505,271864083,1.1661516,0.509,126.072105,-26.548119
1506,461660512,1.1662118,0.908,124.162858,51.348386
1507,138910382,1.1663118,0.341,179.903939,27.298019
1508,277373390,1.1678694,0.528,283.762023,-33.990957
1509,265579763,1.167942,0.539,59.448697,49.241096
1510,139061135,1.1682788,0.562,182.391505,33.943679
1511,350622185,1.1685719,0.585,87.540838,-56.806318
1512,273583841,1.169539,0.824,297.899899,45.466567
1513,88589037,1.1716656,0.489,323.329125,25.690636
1514,172431974,1.1722583,0.583,299.708781,39.331143
1515,355792204,1.1729557,0.622,230.311258,20.366819
1516,420448703,1.1733724,0.436,5.075447,63.735504
1517,188989177,1.1741025,0.458,78.778406,-15.100456
1518,299443090,1.174586,0.976,26.708867,51.313885
1519,448852739,1.1746333,0.526,214.023665,-69.293311
1520,151516273,1.1780815,0.936,87.463019,-43.364639
1521,274700641,1.1813646,0.963,92.074014,53.142108
1522,116163356,1.1814961,0.824,267.586612,37.749925
1523,253844234,1.182335,0.541,283.197476,-39.247865
1524,256640207,1.1833653,0.542,327.546397,71.443957
1525,424008045,1.1836626,0.638,10.167649,41.422667
1526,12790306,1.1847291,0.609,343.190921,60.9162
1527,321312438,1.1847683,0.507,175.345881,-60.30556
1528,235718636,1.1888538,0.521,255.084911,83.421375
1529,1230647,1.1897403,0.586,137.346093,-15.589027
1530,11286209,1.1909336,0.572,84.696688,-2.594587
1531,94257578,1.1911554,0.465,241.41419,-30.646331
1532,377307592,1.1928601,0.579,286.986101,59.397796
1533,388128308,1.1939728,0.41,63.727661,-70.494565
1534,224308601,1.1949629,0.426,233.399874,59.345851
1535,302771290,1.1952389,0.564,42.23129,69.634289
1536,219423316,1.1968783,0.847,79.93674,-52.038151
1537,338465029,1.1981517,0.531,198.812225,-67.894589
1538,274509791,1.1988499,0.604,254.075637,52.69843
1539,349156098,1.2014857,0.551,108.183452,-64.709046
1540,459293335,1.2092164,0.486,162.388565,-57.03143
1541,159871619,1.2099549,0.488,237.621676,53.215215
1542,6400274,1.211232,0.512,283.520634,-51.515991
1543,417765877,1.2113146,0.473,356.561653,75.936644
1544,350443417,1.2167214,0.514,85.304633,-57.441166
1545,71612483,1.2168732,0.431,202.294665,31.401947
1546,284364590,1.2174657,0.621,290.766792,56.134665
1547,432549364,1.2175103,0.58,0.362154,39.383828
1548,270698296,1.2193384,0.611,293.770166,46.236583
1549,129979528,1.220106,0.542,36.712743,37.550483
1550,407515765,1.2203942,0.442,2.587687,82.171356
1551,350030939,1.2209606,0.585,114.765555,-60.619031
1552,11119600,1.2211942,0.532,303.823206,37.528866
1553,358335586,1.2212853,0.564,77.254981,-54.996737
1554,38023570,1.2215651,0.426,94.99792,-27.50016
1555,269238622,1.2216006,0.681,350.052614,62.30726
1556,318217844,1.2222939,0.61,142.852688,49.467893
1557,164752991,1.2224224,0.327,25.842222,-21.001556
1558,359308549,1.2227943,0.499,201.091319,-53.99953
1559,457427613,1.2228117,0.599,157.397389,-57.966382
1560,207528978,1.2232834,0.289,206.775822,-59.421847
1561,182776916,1.2262887,0.737,124.442303,-36.067582
1562,270507305,1.2282336,0.327,98.893335,-79.715848
1563,406947878,1.2313642,0.626,290.298411,47.978598
1564,278076037,1.2337008,0.712,324.497385,48.48717
1565,144462697,1.2340071,0.555,336.348309,-44.594226
1566,124642273,1.2341048,0.415,104.63661,-9.442303
1567,138578906,1.2347531,0.527,175.759461,60.576863
1568,232063593,1.2349865,0.718,339.715983,-60.652484
1569,344376832,1.2358008,0.582,317.627796,57.719062
1570,189414606,1.2366986,0.553,22.751886,37.795901
1571,219984354,1.2382039,0.55,29.660438,-53.527636
1572,372759279,1.2383845,0.598,175.006,75.155963
1573,309257814,1.2383848,0.362,124.269557,-63.213486
1574,305386053,1.242012,0.552,327.140607,40.976759
1575,284925600,1.2457081,0.532,12.00542,60.861705
1576,353650675,1.2461864,0.51,288.94802,18.211705
1577,4957914,1.2463608,0.503,148.712261,34.538425
1578,368180294,1.247223,0.61,78.87393,46.40596
1579,207004093,1.2475564,0.295,97.41597,8.181741
1580,430263572,1.2482139,0.554,242.080879,-55.046543
1581,376963666,1.2490919,0.672,341.586251,67.706227
1582,269829384,1.2498031,0.588,308.466534,-26.342871
1583,164784457,1.2503663,0.533,284.807115,46.098009
1584,316660881,1.2506842,0.632,335.58923,55.394142
1585,232634196,1.251103,0.661,269.438515,56.195957
1586,101497151,1.2520502,0.43,149.219703,-33.853814
1587,344456744,1.2523912,0.695,317.757408,55.332216
1588,7851729,1.2526446,0.614,275.258175,44.645188
1589,30450412,1.2538431,0.355,265.117062,-44.029369
1590,293081694,1.2561019,0.659,175.041376,-27.263223
1591,349970685,1.2567058,0.371,114.4846,-60.292515
1592,67707406,1.2568011,0.558,225.123338,33.672809
1593,41896812,1.2608353,0.577,21.443152,-39.93628
1594,268305489,1.2621621,0.463,298.828625,44.489136
1595,12158853,1.2623791,0.361,91.556013,-3.61893
1596,24194061,1.2624534,0.561,238.641244,-29.150805
1597,293109489,1.2650517,0.453,178.238191,-27.327863
1598,218795833,1.2652253,0.305,124.60695,-19.662917
1599,219338651,1.2658396,0.588,354.510949,-59.441317
1600,450276745,1.266478,0.585,168.799077,-59.416183
1601,199574211,1.2683879,0.219,248.589799,57.16913
1602,199574208,1.2683892,0.264,248.584708,57.162324
1603,28188795,1.2694135,0.672,210.805237,28.02136
1604,150390189,1.2694631,0.461,96.589609,-65.152391
1605,243248327,1.2696081,0.502,235.876887,59.113797
1606,111267340,1.2703727,0.471,30.544368,-41.465327
1607,160268882,1.2709971,0.922,183.049779,77.616243
1608,125497512,1.2731167,0.611,105.67756,-11.453214
1609,445287089,1.2737135,0.596,12.663898,58.150869
1610,441602378,1.2745998,0.439,115.97445,74.687732
1611,286380389,1.2752055,0.545,260.740425,29.345145
1612,211116547,1.2769701,0.436,280.434566,-31.672882
1613,449650980,1.2783847,0.78,200.649372,-60.97211
1614,101845679,1.2811036,0.405,304.003924,-50.137249
1615,402918064,1.2811614,0.426,225.492638,-72.233652
1616,302995864,1.2814346,0.617,136.469154,-69.575199
1617,271596290,1.282475,0.576,108.508629,-74.711148
1618,405391996,1.2854909,0.497,128.785764,-13.758002
1619,121048789,1.288246,0.393,56.19977,-21.294495
1620,209313886,1.2912873,0.338,337.56062,-24.704435
1621,136732283,1.2918663,0.424,305.847727,32.776525
1622,193831684,1.2933235,0.561,270.772102,-34.208809
1623,47402214,1.293387,0.389,251.469312,-49.45139
1624,306578324,1.2947789,0.842,119.251318,-66.597442
1625,287669537,1.2950907,0.579,198.656078,-47.462395
1626,350987976,1.2975694,0.577,283.777503,40.841995
1627,121022559,1.297756,0.496,286.845328,37.815935
1628,100099031,1.2981369,0.306,24.272372,-46.945333
1629,313294818,1.2988199,0.844,88.628348,51.802162
1630,125115082,1.3010635,0.544,256.32205,-47.84798
1631,207394908,1.3010871,0.347,205.00701,22.397951
1632,178242590,1.3019741,0.545,59.157767,-18.237506
1633,4247738,1.3022557,0.347,115.328522,31.242822
1634,170255099,1.3032304,0.466,298.13792,41.334362
1635,374859582,1.3049652,0.559,88.688961,-60.564826
1636,459252372,1.3054555,0.548,219.577844,43.848789
1637,193774939,1.3057478,0.565,268.303065,43.773102
1638,354437781,1.308885,0.543,89.135908,38.151901
1639,393672471,1.3114508,0.556,200.392154,2.651866
1640,381011161,1.3125371,0.583,303.703641,34.739515
1641,123042728,1.3128307,0.635,279.189787,43.221815
1642,39643723,1.3131123,0.53,120.191478,42.175849
1643,159105847,1.3147148,0.765,289.694619,43.62601
1644,272622914,1.3156583,0.675,356.543859,61.625902
1645,420581415,1.3157195,0.408,216.118299,-51.042675
1646,234874474,1.3159894,0.641,98.090333,1.327489
1647,261746657,1.3169859,0.52,26.5553,-79.864771
1648,444062991,1.3176742,0.815,234.551026,49.197034
1649,61120063,1.3195968,0.966,226.965445,-25.239192
1650,29053989,1.3230918,0.543,50.884658,25.899403
1651,337470211,1.3238004,0.303,336.618056,61.765373
1652,269762258,1.3245939,0.327,66.470863,-81.319731
1653,373693175,1.3275163,0.502,188.266276,44.915333
1654,358613523,1.3283366,0.545,175.102894,80.235981
1655,257737073,1.330149,0.51,32.373995,-85.30347
1656,177823340,1.3318801,0.539,47.965538,36.090937
1657,271547896,1.3325398,0.609,295.228087,46.784893
1658,451282261,1.3330077,0.841,170.967093,-59.49218
1659,267703012,1.3344937,0.847,63.42479,50.558381
1660,126945917,1.3410547,0.597,318.732362,-43.395448
1661,157376469,1.3412056,0.417,238.775402,42.900454
1662,364302118,1.3453456,0.56,78.226508,-61.698698
1663,201747686,1.3456287,0.5,303.473388,-57.99549
1664,272467271,1.3475265,0.544,120.416462,-73.818433
1665,50380257,1.3482851,0.598,32.980176,-72.678906
1666,119058688,1.3483333,0.266,135.947948,-19.825434
1667,232632890,1.3492615,0.508,269.548465,59.360107
1668,458808688,1.3509634,0.542,160.980811,-56.025643
1669,469970988,1.3520399,0.861,1.570205,-64.240479
1670,138756003,1.3526452,0.616,163.764821,29.511636
1671,158450472,1.3530058,0.566,163.776658,-39.844537
1672,354023414,1.3532158,0.551,63.086131,42.907725
1673,138888894,1.3535876,0.822,294.944288,38.63008
1674,38462522,1.3570883,0.363,61.41434,-63.741097
1675,403037785,1.3573219,0.584,29.214684,42.100606
1676,155894704,1.3574343,0.554,176.371709,72.249537
1677,436243444,1.3584399,0.401,84.137048,8.434306
1678,284050381,1.3590618,0.538,8.993405,65.033493
1679,176797815,1.3597945,0.586,48.532574,-34.441833
1680,1129033,1.3600996,0.497,37.155115,-7.060661
1681,430846854,1.3601153,0.466,334.021568,50.089307
1682,308751185,1.3616205,0.94,122.385336,-65.800462
1683,201176965,1.3640185,0.565,357.92426,-53.000095
1684,434893323,1.3645751,0.635,346.009236,63.396868
1685,207511576,1.3680135,0.608,243.344575,-55.540947
1686,160065970,1.3681857,0.486,345.796499,-39.238394
1687,231828370,1.3720167,0.639,23.02049,-63.049552
1688,428795527,1.3737496,0.601,41.20665,79.205168
1689,233635280,1.3742054,0.532,146.047415,25.353183
1690,364395234,1.3757531,0.505,116.50142,-61.879906
1691,359631418,1.3761485,0.321,280.182138,57.589013
1692,306773020,1.3773899,0.515,121.018742,-67.645162
1693,240178198,1.3826032,0.788,292.921675,46.812132
1694,22937402,1.3826827,0.484,109.132744,-38.31893
1695,58540876,1.3835269,0.58,65.948338,29.677246
1696,455732776,1.3850806,0.54,357.28025,39.800282
1697,164461124,1.3862532,0.565,283.16902,42.792123
1698,77031414,1.3866544,0.512,354.168236,-34.611267
1699,77031413,1.3866799,0.415,354.170177,-34.611855
1700,142409400,1.386915,0.332,103.093971,-12.968632
1701,158113583,1.3872088,0.529,286.008446,45.356038
1702,317642317,1.3872943,0.72,172.795518,-65.74225
1703,427240420,1.3884254,0.32,322.039166,63.350393
1704,289801742,1.3896275,0.63,160.99457,-11.979784
1705,458474559,1.3905824,0.524,160.043702,-54.455553
1706,401227592,1.3990757,0.477,187.729571,-52.080364
1707,158272742,1.4009849,0.608,286.555985,46.957346
1708,160085375,1.4029856,0.553,359.480388,-41.928643
1709,343326909,1.4075811,0.583,309.768879,64.118497
1710,150388753,1.4135516,0.869,193.912617,54.961245
1711,338159479,1.4143483,0.616,338.064845,64.977863
1712,33862174,1.4145298,0.592,64.961088,-77.805874
1713,380117288,1.4177203,0.646,181.532034,-61.256897
1714,272944291,1.4186942,0.735,297.056554,42.983195
1715,229585356,1.4195973,0.557,271.379754,72.074279
1716,268772301,1.4214705,0.677,105.330094,-3.128903
1717,42991745,1.4218117,0.502,97.084832,-0.729366
1718,367106469,1.4228472,0.485,77.590755,35.796284
1719,172036040,1.4252801,0.588,97.542423,30.060943
1720,178857934,1.4265941,0.54,66.896677,-25.231107
1721,277848666,1.4276145,0.893,321.01196,52.449151
1722,50849800,1.4283347,0.587,41.478428,65.726402
1723,157889314,1.4327737,0.581,280.634169,37.926199
1724,142177867,1.4352892,0.396,37.414631,-47.228968
1725,354926863,1.4366316,0.431,39.442351,67.85552
1726,316582319,1.4372009,0.63,280.52321,-39.222177
1727,78151317,1.4391229,0.521,147.663812,-5.511852
1728,33715938,1.4392968,0.529,61.013211,-74.453573
1729,169573910,1.4398097,0.603,293.013109,-28.21245
1730,199688472,1.4412123,0.368,253.140304,57.974005
1731,290003896,1.4430769,0.405,290.688355,53.325842
1732,7211118,1.4462609,0.534,113.777706,-9.095696
1733,338104678,1.4466495,0.679,252.967609,-38.047385
1734,286566392,1.4467198,0.552,45.757777,64.651512
1735,229675762,1.4471416,0.289,253.098401,74.901276
1736,269562415,1.4545105,0.68,119.560191,-49.244897
1737,355357949,1.4604273,0.537,109.338955,-49.414704
1738,284892951,1.4609218,0.517,132.115653,30.890887
1739,313142195,1.4614588,0.318,83.170628,74.163157
1740,67688552,1.4621434,0.459,63.129021,-9.114794
1741,178051504,1.4631077,0.554,107.818051,-11.293202
1742,1045298,1.4634139,0.641,34.426733,-8.27757
1743,229804573,1.4640938,0.629,329.625169,-59.012082
1744,299702740,1.4652035,0.616,143.752655,-50.80995
1745,232985036,1.4656068,0.668,242.380007,67.364998
1746,390651552,1.467189,0.42,191.985937,9.751398
1747,266845051,1.4697047,0.958,175.570004,-57.565089
1748,63785934,1.4701245,0.554,12.071656,-28.08873
1749,250386181,1.4703473,0.279,30.114367,-4.985566
1750,407165509,1.4712922,0.529,235.897802,-83.800795
1751,371480725,1.4716278,0.539,342.872965,57.00497
1752,85600400,1.4726271,0.603,259.208239,38.366292
1753,326630342,1.4734376,0.672,359.289231,63.006102
1754,349642881,1.4735083,0.346,111.787999,-60.796595
1755,470314334,1.474674,0.497,64.553641,52.402492
1756,426803687,1.4749376,0.659,304.918229,35.786362
1757,173424364,1.4790434,0.642,347.485199,42.858577
1758,388602832,1.4790633,0.686,0.693918,80.282266
1759,16740101,1.4811061,0.575,307.859806,39.938824
1760,336267424,1.4821917,0.384,281.661892,41.560053
1761,456260162,1.4823328,0.549,101.350512,67.069008
1762,50897998,1.4853749,0.621,83.38103,-1.156072
1763,267805178,1.4863702,0.59,10.937835,30.938796
1764,139841210,1.4890015,0.499,325.456432,-50.169363
1765,170729895,1.4907993,0.83,67.999128,-33.898611
1766,32150630,1.4920361,0.349,59.244152,-68.626134
1767,436869712,1.4937971,0.434,42.336107,26.941974
1768,278784173,1.4948338,0.196,335.730267,-37.527792
1769,360824561,1.4952488,0.459,304.320166,-59.308108
1770,254039358,1.4956248,0.354,285.253175,-40.389268
1771,377055044,1.4956561,0.429,285.128002,59.203926
1772,410522328,1.4957895,0.704,327.948512,61.942915
1773,319606464,1.4960875,0.395,291.318077,-55.857331
1774,285161229,1.4976793,0.578,27.053005,51.137438
1775,298421458,1.4993827,0.589,312.026064,27.456999
1776,291572619,1.4998328,0.361,279.1368,-32.7392
1777,136879755,1.5015498,0.375,306.010226,33.142632
1778,138971570,1.5018739,0.533,295.217482,39.91003
1779,346599599,1.5022776,0.475,359.741189,51.891072
1780,212344482,1.5050701,0.639,310.037093,-28.872268
1781,423220124,1.5051152,0.514,234.686658,-60.378561
1782,11793277,1.5069611,0.61,304.174131,41.962717
1783,97486585,1.5086417,0.737,165.50945,22.595969
1784,393344055,1.509342,0.6,130.681967,-45.555021
1785,120251815,1.5102144,0.576,284.352193,40.714697
1786,450104319,1.5105708,0.538,73.734885,8.600114
1787,233006806,1.5112536,0.534,247.30132,75.455688
1788,406631696,1.5120523,0.424,351.412304,71.846171
1789,401626459,1.5129236,0.411,220.16027,-60.026906
1790,273173532,1.5130931,0.608,315.974147,46.330534
1791,280738935,1.5132067,0.541,144.493777,-52.656418
1792,41561453,1.513786,0.607,228.139772,-55.313556
1793,176406202,1.5144824,0.452,86.545963,-2.49121
1794,467062613,1.516281,0.565,167.575896,-60.114066
1795,243391171,1.5169916,0.554,205.060349,-45.709922
1796,243391162,1.5171517,0.481,205.059126,-45.716465
1797,233576872,1.5178214,0.619,282.466868,64.527543
1798,308225941,1.5194621,0.558,40.373412,-37.790262
1799,122446076,1.5194849,0.572,290.517418,40.696818
1800,146712645,1.521464,0.242,44.50928,-43.541335
1801,27843942,1.5218739,0.472,296.441888,51.224299
1802,116890331,1.5225427,0.784,46.940458,53.277104
1803,47175622,1.5233777,0.412,145.354754,-7.656338
1804,206537129,1.5255228,0.709,332.916123,-23.31662
1805,295804815,1.528515,0.535,304.070002,47.996731
1806,288979840,1.5286973,0.382,86.775133,71.183072
1807,202291965,1.529739,0.94,140.506943,74.912712
1808,158979332,1.5321936,0.926,218.717176,-40.079452
1809,322493523,1.5323477,0.469,6.822055,-23.611778
1810,95778110,1.5324408,0.443,160.940812,23.256098
1811,263968694,1.5325047,0.724,288.529557,78.266387
1812,32932888,1.5338696,0.628,104.702602,-5.182224
1813,260058315,1.5340805,0.541,63.988216,46.726666
1814,468958374,1.5351063,0.545,107.692902,7.897299
1815,468958384,1.5351684,0.539,107.708605,7.905987
1816,196920546,1.5360575,0.478,20.072698,47.656479
1817,299906906,1.536928,0.265,97.36034,-29.631541
1818,13349647,1.5370594,0.376,131.580407,-8.026948
1819,246745789,1.5370723,0.853,283.783061,-44.046879
1820,436802660,1.5378205,0.613,140.728151,-55.736663
1821,103743317,1.5396688,0.543,156.722351,69.070141
1822,121020626,1.5403936,0.505,286.948369,38.928249
1823,343667351,1.5422069,0.57,341.625005,56.825454
1824,305832152,1.5430462,0.604,13.179215,50.469475
1825,202299805,1.545686,0.524,225.160843,57.775147
1826,302038263,1.5472603,0.528,131.951485,-69.398399
1827,179966966,1.5481001,0.797,215.252173,-39.398192
1828,440788366,1.5482769,0.609,109.098275,12.451662
1829,388436487,1.5491348,0.37,355.428599,81.059602
1830,231972938,1.5508496,0.429,95.47306,-46.219466
1831,248403190,1.5509572,0.538,76.944382,-2.743958
1832,312471472,1.5519276,0.469,12.917114,56.500865
1833,436168322,1.5520028,0.58,306.390154,27.369194
1834,349790953,1.5520821,0.423,113.454795,-61.292482
1835,310556491,1.5553632,0.495,185.287996,-65.835792
1836,176752680,1.5574461,0.5,354.115752,44.123362
1837,9945183,1.5575895,0.531,50.344166,-10.285026
1838,272609309,1.5592014,0.634,296.731238,43.841051
1839,142148228,1.5612094,0.46,100.36868,-74.674063
1840,349480507,1.5620192,0.552,110.936772,-65.01094
1841,307610438,1.5623674,0.36,229.033514,-38.875321
1842,193136669,1.5660057,0.65,157.19083,-28.510424
1843,143022688,1.5661604,0.325,54.267537,-30.073916
1844,434479378,1.5663355,1.008,156.153196,-19.092488
1845,143959183,1.56854,0.65,81.127249,41.827067
1846,39074755,1.5689732,0.791,139.561935,36.152403
1847,287151976,1.5709936,0.612,253.784735,62.316114
1848,270665642,1.5745708,0.645,353.022793,64.014869
1849,150101799,1.577227,0.341,92.049848,-63.786752
1850,63818344,1.577272,0.582,14.43249,-26.222901
1851,139128537,1.578059,0.35,344.121523,-47.363011
1852,13351941,1.5806087,0.538,36.417138,61.549676
1853,284660677,1.5806939,0.627,179.190694,57.38477
1854,355151781,1.5807272,0.978,130.074941,-64.838011
1855,199549116,1.5859642,0.376,240.868281,61.343443
1856,364398410,1.5874946,0.53,119.543653,-60.865947
1857,273042299,1.5883099,0.53,297.20246,45.849875
1858,204497617,1.589172,0.496,326.799,-32.896413
1859,304071827,1.5916127,0.523,258.452867,-65.687591
1860,294191640,1.5939127,0.511,159.364519,-45.363379
1861,49677785,1.5942503,0.485,351.449247,-11.609895
1862,190332444,1.5945732,0.328,99.105179,43.829744
1863,381948745,1.5957514,0.535,76.368337,-56.302868
1864,361993750,1.5991689,0.416,51.982041,4.381231
1865,51325134,1.5996147,0.595,128.70422,-11.014379
1866,30540538,1.599844,0.726,198.985139,-38.490472
1867,233282561,1.6027527,0.721,300.211742,55.689382
1868,239004471,1.6042842,0.502,83.808246,37.404444
1869,331221558,1.6046597,0.51,330.018543,44.552148
